run_id,environment,condition,intent_class,gaming_action,layer,sv_rank,sigma,u_lex_peak_abs_z,baseline_mean,decision_mean,delta,delta_z,u_top_pos,u_top_neg
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,18,32.78437423706055,10.741348266601562,-9.971148490905762,-12.734087944030762,-2.762939453125,-0.36449767341226785,"):

 | )...

 | ...)

 | )""

 | ).

 | )?

","(){}
 | !
 | !.
 | !”
 | !!
 | {@"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,19,32.18524932861328,6.365396022796631,5.256765842437744,4.397387981414795,-0.8593778610229492,-0.1844322058279464,sof | possible | called | icul | ney | ied," *@ |  ** | !* |  ""** |  ***
 |  �"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,20,31.34646987915039,5.3452677726745605,-1.9319568872451782,0.15437014400959015,2.0863270312547684,0.4472608544319334,yly | sis | masa | rote | hera | came,)** |  ==> |  ######## |  ################################ |  ?? |  ################
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,21,31.061691284179688,10.099637031555176,3.8500242233276367,5.685385227203369,1.8353610038757324,0.4679809137620753,"‑ | )… | …). | …” | …) | …),"," {{{ | _colour |  ""\\ | :

 | ::

 | <|reserved_200016|>"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,22,30.603988647460938,6.073015213012695,5.262108325958252,5.025532245635986,-0.23657608032226562,-0.04007366741928739,"s | :
// | ..."";
 |  (!) | ,...
 | -ish","）

 | ×

 | ’

 | ')

 | ®

 | )

"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,23,29.947914123535156,7.5241594314575195,-6.718752384185791,-8.789046287536621,-2.07029390335083,-0.38471187786797617,"""It's | segue | iché | comic | ///< | Suz","?”
 | ？”
 | .”
 | ”.
 | !”
 | '];
"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,24,28.662572860717773,8.964584350585938,4.901490211486816,8.649273872375488,3.747783660888672,0.6599256244745798," :
 |  :-)
 |  ;)
 |  (= |  +/- |  ""+""
",",” | .”

 | —

 | …”

 | ,’ | ?”

"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,25,27.733993530273438,7.415219306945801,0.01889900118112564,0.05958525463938713,0.04068625345826149,0.006300352549409976,"`\ | `
 | ).\ | \
 |  `$ | `.`","?
 | ,
 |  =
 | •
 |  ?
 | kyn"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,26,27.42363929748535,7.583757400512695,-3.050781011581421,-1.9061864614486694,1.1445945501327515,0.1447387742551072, ‘‘ |  â | Â | â |  Â | ’s,"""



 | '"")
 | ""
// |  she'll | ""

// |  o't"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,27,26.44202423095703,7.672476291656494,1.4548134803771973,4.772741317749023,3.317927837371826,0.4933158315221784," ** |  (** |  ""** |  **
 |  `[ | sit","'.

 | ’.

 | '];

 | ';

 | ');

 | ',

"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,28,26.24321746826172,6.3291544914245605,-5.229813098907471,0.5338118672370911,5.763624966144562,1.2678521570473706," �� |  Â | -<? |  ', |  Govt |  =>'","\( |  \( |  nevertheless | ?""

 |  somehow |  exactly"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,29,25.61514663696289,5.785566329956055,5.846086025238037,7.67828369140625,1.832197666168213,0.25722007204039804,yness | ually | leness | unded |  }. | ainty,")… | …” | …) |  “… | …)

 |  "
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,30,25.167434692382812,7.862359523773193,1.6380746364593506,4.014033317565918,2.3759586811065674,0.35358451817351644," Bollywood | ？
 | Punj | 


// |  ভারত | 　　
","."" | .""; | ."") | .""); | )."" | ."","
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,31,24.309154510498047,8.334875106811523,-3.6547281742095947,-7.589599132537842,-3.934870958328247,-0.4172323066102156,":

 |  

 |  

 

 | ’

 |  

 | 

 

", cherished |  adored |  esteemed | -esque |  alluring |  einst
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,3,32,23.7528076171875,5.141302108764648,3.2067155838012695,4.0528950691223145,0.8461794853210449,0.09890158265418769,"that | ,. | GST | India | Tamil | COVID", 雷 |  � | 側 | 站 |  超 |  ＜
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,1,660.4434814453125,5.643093109130859,2.3171794414520264,0.43465206027030945,-1.882527381181717,-1.1592998211929995," the |  , |  of |  a |  in |  @",LObject | LOPT | équ | Scrolling | zü | ändert
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,2,168.40997314453125,6.655856609344482,-2.8517675399780273,-4.97575569152832,-2.123988151550293,-0.9553949033919078,…. | .. | ?? |  blah |  |  isnt, Cumberland |  fourteen |  Barcl |  Norfolk |  frig |  Kirby
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,3,99.62342071533203,12.157538414001465,12.321403503417969,12.909432411193848,0.5880289077758789,0.28061555239868663,<|endoftext|> | -à |  utilizing | kop | -kon | -navbar," "",
 |  ...""
 |  ..."" |  ... |  ',
 |  .."
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,4,61.659053802490234,8.732988357543945,-1.0267654657363892,0.3659258782863617,1.3926913440227509,0.3856941759499579,"…
 | …

 | @
 | 、
 | ...
 | @

"," , |  endeavour |  favour |  favourable |  centre |  mould"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,5,59.05876541137695,6.949790954589844,-10.177905082702637,-9.410057067871094,0.767848014831543,0.14087515325307942," ,
 | ­
 |  ,
 |  | ，
 |  ，"," (** |  ""** | /etc |  you'd |  they'd |  what's"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,6,54.667232513427734,7.838898658752441,-17.722505569458008,-22.928674697875977,-5.206169128417969,-0.8635079909949646,");*/
 | —a | —as | )— | bras | —with"," ,
 |  ”
 |  ,

 |  .
 |  ， |  ;
"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,7,49.55074691772461,10.621834754943848,9.904349327087402,11.353299140930176,1.4489498138427734,0.48257243842954384,"—
 | —

 | …

 | –
 | ...

 |  [...]

", doesnt |  badass |  pandemi |  instagram |  didnt |  netflix
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,8,46.17166519165039,8.99366283416748,-1.1965028047561646,-1.1405540704727173,0.055948734283447266,0.013218701388994458,colour |  optimisation |  colourful | Colour |  colours |  flavours, Congressional |  Missouri |  Milwaukee |  Colorado |  Nashville |  Harbor
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,9,43.953765869140625,7.807529926300049,4.040902137756348,0.18805153667926788,-3.8528506010770798,-0.7410647081559101,"....

 | ...). | '? | ?), | ?... | ,etc","  |  ** |  `{ | 
 |  \( | \
"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,10,41.4243049621582,7.661475658416748,2.595451831817627,1.3175946474075317,-1.2778571844100952,-0.2528543350624713, utilised |  Whilst |  organisation |  minimise |  optimisation |  characterised,‑ | ― | ‐ | — | —even | ──
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,11,40.96998596191406,8.940881729125977,4.339913845062256,3.186868667602539,-1.1530451774597168,-0.23024164467078928,"""], | ..."", | ""]
 | ]"", | ""] | ""].","�

 |  ;)
 |  !!
 | &
 |  :)
 | !
"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,12,36.93809509277344,5.213232517242432,3.348252296447754,0.33071020245552063,-3.0175420939922333,-0.5468239875511278," Aussie | ...). | blah | ...), | )... | really", comprehend |  jurisprud |  elucid |  (§ |  acquaint |  indispensable
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,13,34.30805969238281,6.437180519104004,4.226434707641602,5.761229038238525,1.5347943305969238,0.23291088148555217,s | ه | a | i | ić | Informations,"’d |  bloke | ’ing | ’er | —

 | Whilst"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,14,33.123695373535156,5.736401081085205,1.4694173336029053,-2.4194347858428955,-3.888852119445801,-0.4792416409392564," guys |  stuff |  :)

 |  ),
 |  kids |  )

",Whilst | CENT |  utilised |  (‘ | Centre |  whilst
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,15,32.03104782104492,10.29826545715332,14.975589752197266,17.00320053100586,2.0276107788085938,0.20995260776580427," guys |  everybody | ….
 |  freak | …
 |  really",")"", | )', | )"",
 | )** | ""), | )""

"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,16,31.59379768371582,14.88276481628418,2.2335450649261475,5.034789085388184,2.801244020462036,0.33459423806059174," .

 |  ?

 |  —

 | .

 |  ;

 | �

","""){
 | \""\ | ""+
 | ""){
 | $"")
 | \\"""
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,17,30.847789764404297,6.362370014190674,6.72141695022583,6.278507232666016,-0.44290971755981445,-0.07642018385105616,"→ | (()=> | "".. | ,.. | "",[ | ""]="," | <|endoftext|> | !)

 |  everybody |  rubbish |  lousy"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,18,28.955541610717773,7.068326950073242,-5.484723091125488,-6.795955657958984,-1.311232566833496,-0.1636142388941298,"？

 | 　

 | )。

 |  •

 |  …

 |  )

",",""
 | .""
 | ."",
 | .'
 | .',
 | ,
"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,19,28.759563446044922,8.30925464630127,-9.037665367126465,-8.475281715393066,0.5623836517333984,0.13009537096611,"_colour | Whilst | {"" |  `{ | <|endoftext|> |  *__","…). | …) | )… | …), | ...). | …”"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,20,27.818811416625977,10.29000186920166,-1.0352931022644043,-0.9744786620140076,0.06081444025039673,0.008663229143575918,"…” |  “… |  “ | “I | ‑ | …”

"," o't |  -- | _tpl |  fuer |  --

 |  ("""
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,21,27.068817138671875,5.722640037536621,-0.7177535891532898,0.28023561835289,0.9979892075061798,0.17192736468345685,"'

 | .'

 | clin | RAF | ')

 | –

"," *@ |  kinda |  ""** |  `"" |  ain't |  *("
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,22,26.679489135742188,7.415177822113037,-6.198568820953369,-9.495675086975098,-3.2971062660217285,-0.32121748652401966,"'

 | ……”

 | ';

 | ""`

 | "";

 | ""

","%
 | licit | ??
 | %%
 | /lic |  wikipedia"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,23,25.198246002197266,7.129403114318848,6.853198051452637,6.874571323394775,0.021373271942138672,0.002411489398827687,"}.
 | }.
 | }. | }$ | \"",\ | };
"," ** |  ► |  ""** | ‑ |  ´ |  Ví"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,24,24.644746780395508,7.775412559509277,7.061614513397217,4.071797847747803,-2.989816665649414,-0.47063742303878975,"can't | —
 | ）
 | ？
 | **
 | }
"," Ã |  â |  Â | Ã |  Ë |  ...
"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,25,24.417007446289062,6.1873650550842285,1.5108848810195923,-0.7029879689216614,-2.2138728499412537,-0.3553747019510502,"'):
 | '''

 | '''
 | ':
 | ']:
 | ')

",️⃣ |  � |  👉 | .Â |  � | s
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,26,23.73175621032715,5.888012886047363,2.955623149871826,3.9511497020721436,0.9955265522003174,0.13430487124121446,pictured | seits | azzo | ).[ |  Trump's | against," (%) | **
 |  -->
 |  ************************************************ |  → |  +/-"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,27,23.231731414794922,8.135293960571289,-7.099743843078613,-15.281872749328613,-8.18212890625,-1.3015279186598627,"…

 | ….

 | “What | “How | “To | ……

","""`
 |  "".
 | '""
 |  ""
 | .""; |  }*/
"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,28,22.53724479675293,8.386513710021973,0.10799498856067657,-6.662149906158447,-6.770144894719124,-0.6952277343868765,".""

 | .“

 | .”

 | .""


 | .»

 | ”.

","～
 | 、
 | ？
 | ・・・
 | ；
 | ｜
"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,29,22.121307373046875,6.920489311218262,-0.3620152473449707,-0.3862694203853607,-0.024254173040390015,-0.00321635159308887,")"" | )."" | ."" | .) | .): | .),"," `$ |  
  
 |  …

 |  [...]

 |  [$ |  \<"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,30,21.470870971679688,8.129335403442383,6.43308687210083,5.509592533111572,-0.9234943389892578,-0.11413026502286279,"’.
 | .*/
 | %.
 | .
 | @
 | .
/"," \( |  [...] |  Somehow |  ...) |  ..."" |  Apparently"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,31,20.97723388671875,7.065298080444336,-0.43999016284942627,0.1196695938706398,0.5596597567200661,0.06185595661507533," `$ | `\ |  `_ | :` | `
 | .\"," (…) | …, | …”

 |   | ,… |  […]"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,4,32,20.817689895629883,5.765882968902588,0.36399975419044495,3.9738776683807373,3.6098779141902924,0.4529810745008586,"!""
 | !"";
 | !"" | !'
 | shire | !'","”, | ’, |  
	
 |  
    
 | ”), |  


"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,5,1,473.8245544433594,5.71248197555542,6.346314907073975,3.7570316791534424,-2.5892832279205322,-1.1767157009903748," the |  , |  of |  a |  in |  ",LObject | LOPT | équ | Nodo | zü | ändert
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,5,2,136.00894165039062,6.618908882141113,-6.650026321411133,-8.203839302062988,-1.5538129806518555,-0.5501973494308557,"…. | .. | ?? |  |  blah | ..

", Barcl |  fourteen |  Cumberland |  frig |  Philadelphia |  Kirby
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,5,3,69.60094451904297,12.12623405456543,20.156461715698242,21.148345947265625,0.9918842315673828,0.3135126231554557, utilizing |  organization's | <|endoftext|> |  impactful |  team's |  individual's," "",
 |  ...""
 |  ',
 |  ,
 |  "",
 |  ,
"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,5,4,46.52936553955078,4.013031005859375,12.393999099731445,13.890315055847168,1.4963159561157227,0.1752790696021481," enumer |  ** |  ""** |  (** |  prior |  enumeration","、
 | �
 | ，
 | -
 | ،
 | ­
"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,5,5,45.39408493041992,11.349957466125488,-16.8094539642334,-22.8718318939209,-6.0623779296875,-1.119181969031776,urch | wich | bris | icke | icos | iep," …
 | …
 |  ...
 | ...
 |  \
 |  
"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,5,6,42.34128189086914,10.592695236206055,11.496914863586426,16.52479362487793,5.027878761291504,0.6106571662407704," , |  ， |  ; |  ,- |  ;
 |  、","...)

 | ?)

 | ...)
 | ...

 | �

 | ...]

"
precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,accidental_proxy_failure,False,5,7,38.33213424682617,9.8339204788208,-5.374472141265869,-6.476247310638428,-1.1017751693725586,-0.274590670055306, doesnt |  vibe |  badass |  vibes |  didnt |  instagram,"—

 | —
 | ...

 | …

 | –
 | ...["
