id,document_index,sense,variant,valid,svd_axis,row_own,row_main,lens_logit_own,context_marked
346,704,epistemic, may,1,37.6376,13.1954,13.1954,3.3958,"by Town in 1995, and had to play in goals in his first match as the Grimsby 'keeper had been sent off. Rumour has it that his team-mates hoped he⟦ may⟧ be as good a goalkeeper as his more famous name-sake Neville. Clearly he wasn't, as he didn't play in goal again. He did, however, undergo a more longstanding change in position while at"
347,704,epistemic, may,1,47.1806,12.2659,12.2659,2.0787," out of the FA cup. He talks about it in this charming video: I think I also remember Southall scoring a decent goal against the Wanderers while still a Gillingham player, although I⟦ may⟧ be wrong and don't have the stats to prove it. Either way, his form for The Gills impressed Big Sam enough to sign him for an undisclosed fee in 2001, and gave N"
348,708,epistemic, may,1,46.1284,4.3238,4.3238,1.8183," accelerates cell metabolism and gives healthy and bright appearance to your skin. With its rich antioxidant content, Acai Berry, protects your skin from free radicals. Moreover this antioxidant content revitalizes your skin which⟦ may⟧ look tired of stress and air pollution. Collection: SKINTRENDS Ut tellus dolor, dapibus eget, elementum vel, cursus eleifend, elit. Aenean auctor wisi et urna."
349,712,deontic, may,1,56.7992,7.6438,7.6438,2.5561," depending on their ability. We encourage all children to be walking when you take them out to play as when they play in events they have to walk. Grandchildren of members under the age of 26⟦ may⟧ come out with the grandparent and play during the month with no limit on the number of times, as long as the grandparent is with them at all times while they are on the course. Grand"
350,713,epistemic, may,1,50.2237,1.2921,1.2921,-1.1759,". Firms with female CEOs have twice the number of female board members, compared to the market average (23% vs 11%). Analysis of executive biographies suggests that one driver of superior results by females⟦ may⟧ be that females are held to a higher standard. The average female executive has characteristics in common with the most successful male executives, suggesting that common attributes drive success among males and females, alike. Overall,"
351,714,optative, may,1,31.3635,11.1635,11.1635,0.3778,"Well Christmas came and went, as did the new year, without one single post from me – sorry! So to all – a very belated happy new year and⟦ may⟧ you fulfill all your dreams and ambitions in 2011! The Boy With The Broken Halo My first piece of digital artwork for the new year. It does have personal meaning to me but, as"
352,716,month, May,1,23.0816,19.8396,18.5486,3.1356," no evidence that links the 787's lithium-ion batteries. Those power sources for the auxiliary power unit and the main back-up were blamed for causing a four-month grounding of the 787 from January until⟦ May⟧, following two incidents of overheating batteries on an All Nippon Airways and Japan Airlines aircraft. The 787 uses less powerful lithium ion batteries in other parts of the aircraft, including the flight control actuators"
353,718,epistemic, may,1,54.2592,9.3959,9.3959,2.4845,"acing type of breast cancer – HER2-positive – almost always involves chemotherapy. Maybe not for everyone, though. Medical researchers are turning the page on treating this cancer. Women with HER2-positive breast cancer⟦ may⟧ no longer need chemotherapy. Instead, they could begin receiving two targeted therapies that knock out the cancer cells themselves, according to a new study. Two existing medications – Tykerb (lapatinib"
354,718,epistemic, may,1,55.9495,13.7343,13.7343,3.2744,". That these results were achieved – without what the authors call the ""sledgehammer"" of chemotherapy – could be a huge advancement. “Our data support the hypothesis that selected patients with HER2-positive tumors⟦ may⟧ not need chemotherapy, and more-complete blockade of HER receptors and ER is an effective strategy worthy of further study,” the authors concluded. “This is interesting data which suggest that a subset of women with HER"
355,718,epistemic, may,1,52.1808,16.5277,16.5277,3.6138," and more-complete blockade of HER receptors and ER is an effective strategy worthy of further study,” the authors concluded. “This is interesting data which suggest that a subset of women with HER2-positive breast cancer⟦ may⟧ not need chemotherapy to treat their disease,"" Adam Brufsky, MD, PhD, professor of medicine at the University of Pittsburg School of Medicine, told dailyRx News. ""The issue is,"
356,719,epistemic, may,1,45.0671,8.9058,8.9058,2.8095," think your business has any USPs? There would have to be truly exceptional circumstances for not one single other organisation in your sector to have some crossover with you in terms of experience or offerings. Your business⟦ may⟧ be unusual or extraordinary or even have an exclusive partnership for your geographical location, but it still isn't unique. If you do have points of difference, they aren't what you think they are What is undeniable"
357,719,epistemic, may,1,55.8218,4.2349,4.2349,1.4868," never realised you offered, are what actually set you apart from the so-called competition, and are therefore potentially very powerful marketing tools, especially when presented in the form of case studies or video testimonials. They⟦ may⟧ also give you a wonderful boost in self-confidence and motivation because, even though your business isn't unique, you'll realise that your clients value you for exactly who you are. 1st August 2017"
358,726,epistemic, may,1,36.5669,17.3372,17.3372,3.1898," beer tour of the world. But don’t worry, Wisconsin is very well represented on this tour with the Hop Farm Pale Ale made with 100% Wisconsin grown hops and barley. While the troll himself⟦ may⟧ have a scowl and be grumpy, we’ll be merry and happy trolls ourselves after this tour stop. That’s all we can get done in the first day, so we will head to Madison"
359,726,epistemic, may,1,45.7832,8.3542,8.3542,2.7870," Applewood smoked bacon and the smoked pork chops. If you’ve never been to Nueske’s, you’ll be thanking us for turning you on to one of states greatest culinary secrets. While you⟦ may⟧ want to spend the whole day sampling and shopping at Nueske’s we need to move on to another local treasure, but this one is in Wausau. Redeye Brewing Company is hosting a"
360,726,epistemic, may,1,49.5756,12.2298,12.2298,3.8749," Australian beer cans I’ve ever seen. OK, it’s the only one I’ve seen, but it is still large. The Australian hosts an annual Australian Beer Festival in October of each year. You⟦ may⟧ be thinking, when exactly is a good time to go to Australia? The seasons are opposite of what we have here in the states, so maybe go during the US winter. OK that could be a"
361,728,epistemic, may,1,55.1447,3.3658,3.3658,0.6020," all age levels. Programming addresses individual, relational, community and societal levels. Prevention is the key to reducing abuse, but it takes time. The results of violence prevention are not immediate. While program results⟦ may⟧ see small individual changes tomorrow, it will take 10+ years of deliberate prevention programming to impact meaningful social change. YSS-Francis Lauer Youth Services operates a co-ed shelter for children primarily between"
