subject,relation,ablate_cond,ablate_band,ablate_positions,restore_pos,restore_pos_token,restore_pos_is_subject,restore_layer,span_logp_ablated,recovery_frac,span_logp_clean,span_logp_cond,delta_span_logp,span_lp_per_token,content_logp_cond,delta_content_logp,rank_content_under_cond,content_top1_changed,content_top1_cond,kl_first_token
Nelson Mandela,birth_country,name_lens,6-8,subject_all,2,son,1,17,-7.5107,-0.2671,-3.3744,-8.6154,-5.241,-1.038|-0.129|-1.423|-6.025,-1.0382,-0.8464,1,0, South,0.5742
Nelson Mandela,birth_country,name_lens,6-8,subject_all,3, Mandela,1,17,-7.5107,0.0086,-3.3744,-7.475,-4.1006,-0.925|-0.111|-1.426|-5.013,-0.925,-0.7331,1,0, South,0.4927
Nelson Mandela,birth_country,name_lens,6-8,subject_all,4, was,0,17,-7.5107,0.1,-3.3744,-7.0971,-3.7227,-0.994|-0.125|-1.316|-4.663,-0.9937,-0.8018,1,0, South,0.5298
Nelson Mandela,birth_country,name_lens,6-8,subject_all,5, born,0,17,-7.5107,0.0312,-3.3744,-7.3816,-4.0072,-0.976|-0.140|-1.400|-4.866,-0.9765,-0.7846,1,0, South,0.5229
Nelson Mandela,birth_country,name_lens,6-8,subject_all,6, in,0,17,-7.5107,0.0159,-3.3744,-7.4451,-4.0707,-0.930|-0.119|-1.416|-4.981,-0.9296,-0.7378,1,0, South,0.4953
Nelson Mandela,birth_country,name_lens,6-8,subject_all,7, the,0,17,-7.5107,-0.2879,-3.3744,-8.7015,-5.3271,-1.029|-0.130|-1.429|-6.113,-1.0294,-0.8376,1,0, South,0.5706
Nelson Mandela,birth_country,name_lens,6-8,subject_all,8, country,0,17,-7.5107,0.2044,-3.3744,-6.6652,-3.2908,-0.508|-0.128|-1.365|-4.663,-0.5085,-0.3166,1,0, South,0.1759
Nelson Mandela,birth_country,name_lens,6-8,subject_all,9, of,0,17,-7.5107,0.2262,-3.3744,-6.5752,-3.2009,-0.170|-0.086|-1.384|-4.937,-0.1696,0.0223,1,0, South,0.0124
Nelson Mandela,birth_country,name_lens,6-8,subject_all,0,<|startoftext|>,0,18,-7.5107,0.0,-3.3744,-7.5107,-4.1363,-1.079|-0.136|-1.410|-4.886,-1.0785,-0.8867,1,0, South,0.6061
Nelson Mandela,birth_country,name_lens,6-8,subject_all,1,Nel,1,18,-7.5107,-0.0065,-3.3744,-7.5374,-4.163,-0.988|-0.129|-1.429|-4.992,-0.9875,-0.7957,1,0, South,0.5398
Nelson Mandela,birth_country,name_lens,6-8,subject_all,2,son,1,18,-7.5107,-0.2522,-3.3744,-8.554,-5.1796,-1.001|-0.136|-1.430|-5.987,-1.0012,-0.8093,1,0, South,0.5485
Nelson Mandela,birth_country,name_lens,6-8,subject_all,3, Mandela,1,18,-7.5107,0.0036,-3.3744,-7.496,-4.1216,-0.920|-0.124|-1.439|-5.013,-0.92,-0.7281,1,0, South,0.4884
Nelson Mandela,birth_country,name_lens,6-8,subject_all,4, was,0,18,-7.5107,0.1006,-3.3744,-7.0944,-3.72,-0.976|-0.123|-1.337|-4.658,-0.9761,-0.7842,1,0, South,0.5286
Nelson Mandela,birth_country,name_lens,6-8,subject_all,5, born,0,18,-7.5107,0.0173,-3.3744,-7.4391,-4.0647,-1.063|-0.128|-1.392|-4.856,-1.063,-0.8712,1,0, South,0.5884
Nelson Mandela,birth_country,name_lens,6-8,subject_all,6, in,0,18,-7.5107,-0.2627,-3.3744,-8.5972,-5.2228,-0.983|-0.122|-1.401|-6.092,-0.9827,-0.7908,1,0, South,0.5314
Nelson Mandela,birth_country,name_lens,6-8,subject_all,7, the,0,18,-7.5107,0.0441,-3.3744,-7.3285,-3.9541,-1.044|-0.125|-1.387|-4.773,-1.0439,-0.8521,1,0, South,0.581
Nelson Mandela,birth_country,name_lens,6-8,subject_all,8, country,0,18,-7.5107,-0.0541,-3.3744,-7.7344,-4.3601,-1.186|-0.148|-1.460|-4.941,-1.1856,-0.9937,1,0, South,0.6707
Nelson Mandela,birth_country,name_lens,6-8,subject_all,9, of,0,18,-7.5107,0.2586,-3.3744,-6.441,-3.0666,-0.181|-0.095|-1.384|-4.782,-0.1805,0.0114,1,0, South,0.0077
Nelson Mandela,birth_country,name_lens,6-8,subject_all,0,<|startoftext|>,0,19,-7.5107,0.0,-3.3744,-7.5107,-4.1363,-1.079|-0.136|-1.410|-4.886,-1.0785,-0.8867,1,0, South,0.6061
Nelson Mandela,birth_country,name_lens,6-8,subject_all,1,Nel,1,19,-7.5107,0.0367,-3.3744,-7.3587,-3.9844,-1.033|-0.129|-1.461|-4.736,-1.0328,-0.841,1,0, South,0.5723
Nelson Mandela,birth_country,name_lens,6-8,subject_all,2,son,1,19,-7.5107,-0.255,-3.3744,-8.5654,-5.191,-1.035|-0.129|-1.425|-5.976,-1.0351,-0.8432,1,0, South,0.5727
Nelson Mandela,birth_country,name_lens,6-8,subject_all,3, Mandela,1,19,-7.5107,0.0214,-3.3744,-7.4224,-4.048,-0.914|-0.119|-1.438|-4.952,-0.9135,-0.7217,1,0, South,0.483
Nelson Mandela,birth_country,name_lens,6-8,subject_all,4, was,0,19,-7.5107,0.0553,-3.3744,-7.282,-3.9077,-1.007|-0.131|-1.344|-4.800,-1.0071,-0.8152,1,0, South,0.5509
Nelson Mandela,birth_country,name_lens,6-8,subject_all,5, born,0,19,-7.5107,0.0275,-3.3744,-7.397,-4.0227,-1.057|-0.143|-1.371|-4.826,-1.0574,-0.8655,1,0, South,0.5853
Nelson Mandela,birth_country,name_lens,6-8,subject_all,6, in,0,19,-7.5107,-0.2211,-3.3744,-8.4252,-5.0508,-0.975|-0.126|-1.440|-5.884,-0.9748,-0.7829,1,0, South,0.524
Nelson Mandela,birth_country,name_lens,6-8,subject_all,7, the,0,19,-7.5107,-0.2309,-3.3744,-8.4657,-5.0913,-1.032|-0.132|-1.386|-5.915,-1.0324,-0.8405,1,0, South,0.5711
Nelson Mandela,birth_country,name_lens,6-8,subject_all,8, country,0,19,-7.5107,0.0006,-3.3744,-7.5084,-4.134,-0.994|-0.147|-1.423|-4.944,-0.9941,-0.8023,1,0, South,0.5357
Nelson Mandela,birth_country,name_lens,6-8,subject_all,9, of,0,19,-7.5107,0.2611,-3.3744,-6.4308,-3.0564,-0.185|-0.106|-1.416|-4.723,-0.1854,0.0064,1,0, South,0.0071
Nelson Mandela,birth_country,name_lens,6-8,subject_all,0,<|startoftext|>,0,20,-7.5107,0.0,-3.3744,-7.5107,-4.1363,-1.079|-0.136|-1.410|-4.886,-1.0785,-0.8867,1,0, South,0.6061
Nelson Mandela,birth_country,name_lens,6-8,subject_all,1,Nel,1,20,-7.5107,0.0293,-3.3744,-7.3894,-4.015,-1.080|-0.137|-1.406|-4.767,-1.0801,-0.8882,1,0, South,0.6069
Nelson Mandela,birth_country,name_lens,6-8,subject_all,2,son,1,20,-7.5107,-0.2593,-3.3744,-8.5833,-5.2089,-1.032|-0.129|-1.405|-6.018,-1.0316,-0.8397,1,0, South,0.572
Nelson Mandela,birth_country,name_lens,6-8,subject_all,3, Mandela,1,20,-7.5107,0.0076,-3.3744,-7.4795,-4.1051,-0.947|-0.121|-1.457|-4.955,-0.9468,-0.755,1,0, South,0.5087
Nelson Mandela,birth_country,name_lens,6-8,subject_all,4, was,0,20,-7.5107,0.0539,-3.3744,-7.2879,-3.9135,-1.011|-0.133|-1.412|-4.732,-1.0111,-0.8192,1,0, South,0.557
Nelson Mandela,birth_country,name_lens,6-8,subject_all,5, born,0,20,-7.5107,-0.2855,-3.3744,-8.6916,-5.3172,-1.095|-0.149|-1.463|-5.984,-1.0953,-0.9034,1,0, South,0.6183
Nelson Mandela,birth_country,name_lens,6-8,subject_all,6, in,0,20,-7.5107,-0.2155,-3.3744,-8.4019,-5.0275,-0.976|-0.134|-1.392|-5.900,-0.9763,-0.7845,1,0, South,0.5265
Nelson Mandela,birth_country,name_lens,6-8,subject_all,7, the,0,20,-7.5107,-0.2496,-3.3744,-8.543,-5.1686,-1.069|-0.131|-1.428|-5.914,-1.0691,-0.8772,1,0, South,0.5983
Nelson Mandela,birth_country,name_lens,6-8,subject_all,8, country,0,20,-7.5107,-0.0051,-3.3744,-7.5318,-4.1574,-1.088|-0.155|-1.435|-4.854,-1.0877,-0.8958,1,0, South,0.6071
Nelson Mandela,birth_country,name_lens,6-8,subject_all,9, of,0,20,-7.5107,-0.028,-3.3744,-7.6264,-4.252,-0.193|-0.105|-1.416|-5.912,-0.193,-0.0011,1,0, South,0.0044
Nelson Mandela,birth_country,name_lens,6-8,subject_all,0,<|startoftext|>,0,21,-7.5107,0.0,-3.3744,-7.5107,-4.1363,-1.079|-0.136|-1.410|-4.886,-1.0785,-0.8867,1,0, South,0.6061
Nelson Mandela,birth_country,name_lens,6-8,subject_all,1,Nel,1,21,-7.5107,-0.0107,-3.3744,-7.5549,-4.1805,-1.073|-0.136|-1.411|-4.935,-1.0735,-0.8816,1,0, South,0.6028
Nelson Mandela,birth_country,name_lens,6-8,subject_all,2,son,1,21,-7.5107,-0.2756,-3.3744,-8.6506,-5.2762,-1.076|-0.143|-1.396|-6.035,-1.0761,-0.8842,1,0, South,0.6037
Nelson Mandela,birth_country,name_lens,6-8,subject_all,3, Mandela,1,21,-7.5107,0.0411,-3.3744,-7.3409,-3.9665,-1.031|-0.137|-1.451|-4.722,-1.0308,-0.8389,1,0, South,0.5708
Nelson Mandela,birth_country,name_lens,6-8,subject_all,4, was,0,21,-7.5107,-0.2623,-3.3744,-8.5958,-5.2215,-1.064|-0.134|-1.416|-5.983,-1.0636,-0.8717,1,0, South,0.595
Nelson Mandela,birth_country,name_lens,6-8,subject_all,5, born,0,21,-7.5107,0.0214,-3.3744,-7.4222,-4.0478,-1.129|-0.143|-1.424|-4.727,-1.1287,-0.9369,1,0, South,0.6424
Nelson Mandela,birth_country,name_lens,6-8,subject_all,6, in,0,21,-7.5107,0.0175,-3.3744,-7.4381,-4.0637,-0.973|-0.125|-1.432|-4.908,-0.973,-0.7812,1,0, South,0.5245
Nelson Mandela,birth_country,name_lens,6-8,subject_all,7, the,0,21,-7.5107,0.0108,-3.3744,-7.4659,-4.0915,-1.001|-0.133|-1.423|-4.909,-1.0006,-0.8087,1,0, South,0.5488
Nelson Mandela,birth_country,name_lens,6-8,subject_all,8, country,0,21,-7.5107,-0.2487,-3.3744,-8.5392,-5.1648,-1.033|-0.156|-1.441|-5.910,-1.0329,-0.841,1,0, South,0.5682
Nelson Mandela,birth_country,name_lens,6-8,subject_all,9, of,0,21,-7.5107,0.2606,-3.3744,-6.4329,-3.0585,-0.188|-0.118|-1.407|-4.719,-0.1885,0.0034,1,0, South,0.0021
Nelson Mandela,birth_country,name_lens,6-8,subject_all,0,<|startoftext|>,0,22,-7.5107,0.0,-3.3744,-7.5107,-4.1363,-1.079|-0.136|-1.410|-4.886,-1.0785,-0.8867,1,0, South,0.6061
Nelson Mandela,birth_country,name_lens,6-8,subject_all,1,Nel,1,22,-7.5107,-0.0102,-3.3744,-7.5527,-4.1783,-1.079|-0.136|-1.405|-4.933,-1.0792,-0.8873,1,0, South,0.6066
Nelson Mandela,birth_country,name_lens,6-8,subject_all,2,son,1,22,-7.5107,-0.0081,-3.3744,-7.5442,-4.1698,-1.074|-0.135|-1.406|-4.930,-1.0739,-0.882,1,0, South,0.6024
Nelson Mandela,birth_country,name_lens,6-8,subject_all,3, Mandela,1,22,-7.5107,0.017,-3.3744,-7.4405,-4.0661,-1.076|-0.141|-1.397|-4.826,-1.0759,-0.884,1,0, South,0.6038
Nelson Mandela,birth_country,name_lens,6-8,subject_all,4, was,0,22,-7.5107,-0.0216,-3.3744,-7.6,-4.2256,-1.089|-0.137|-1.418|-4.956,-1.0888,-0.8969,1,0, South,0.6143
Nelson Mandela,birth_country,name_lens,6-8,subject_all,5, born,0,22,-7.5107,0.0346,-3.3744,-7.3676,-3.9932,-1.078|-0.142|-1.430|-4.718,-1.0778,-0.8859,1,0, South,0.6061
Nelson Mandela,birth_country,name_lens,6-8,subject_all,6, in,0,22,-7.5107,0.0146,-3.3744,-7.4502,-4.0758,-1.012|-0.136|-1.410|-4.892,-1.0125,-0.8206,1,0, South,0.5563
Nelson Mandela,birth_country,name_lens,6-8,subject_all,7, the,0,22,-7.5107,0.0001,-3.3744,-7.5104,-4.136,-1.051|-0.129|-1.424|-4.907,-1.0513,-0.8594,1,0, South,0.5857
Nelson Mandela,birth_country,name_lens,6-8,subject_all,8, country,0,22,-7.5107,-0.0123,-3.3744,-7.5617,-4.1873,-1.091|-0.137|-1.437|-4.897,-1.0907,-0.8988,1,0, South,0.6168
Nelson Mandela,birth_country,name_lens,6-8,subject_all,9, of,0,22,-7.5107,0.2108,-3.3744,-6.6387,-3.2643,-0.214|-0.112|-1.424|-4.889,-0.2137,-0.0218,1,0, South,0.0016
Nelson Mandela,death_year,name_lens,6-8,subject_all,-1,,,-1,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,0,<|startoftext|>,0,0,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,1,Nel,1,0,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,2,son,1,0,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,3, Mandela,1,0,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,4, died,0,0,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,5, in,0,0,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,6, the,0,0,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,7, year,0,0,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,0,<|startoftext|>,0,1,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,1,Nel,1,1,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,2,son,1,1,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,3, Mandela,1,1,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,4, died,0,1,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,5, in,0,1,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,6, the,0,1,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,7, year,0,1,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,0,<|startoftext|>,0,2,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,1,Nel,1,2,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,2,son,1,2,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,3, Mandela,1,2,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,4, died,0,2,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,5, in,0,2,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,6, the,0,2,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,7, year,0,2,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,0,<|startoftext|>,0,3,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,1,Nel,1,3,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,2,son,1,3,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,3, Mandela,1,3,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,4, died,0,3,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,5, in,0,3,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,6, the,0,3,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,7, year,0,3,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,0,<|startoftext|>,0,4,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,1,Nel,1,4,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,2,son,1,4,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,3, Mandela,1,4,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,4, died,0,4,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,5, in,0,4,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,6, the,0,4,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,7, year,0,4,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,0,<|startoftext|>,0,5,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,1,Nel,1,5,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,2,son,1,5,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,3, Mandela,1,5,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,4, died,0,5,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,5, in,0,5,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,6, the,0,5,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,7, year,0,5,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,0,<|startoftext|>,0,6,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,1,Nel,1,6,-8.7648,0.3754,-2.5373,-6.4271,-3.8898,-1.297|-1.224|-2.035|-1.871,-1.2239,-0.9245,1,0,201,0.6355
Nelson Mandela,death_year,name_lens,6-8,subject_all,2,son,1,6,-8.7648,0.043,-2.5373,-8.4969,-5.9596,-1.440|-2.556|-2.287|-2.214,-2.5564,-2.257,3,1,199,0.7776
Nelson Mandela,death_year,name_lens,6-8,subject_all,3, Mandela,1,6,-8.7648,0.1076,-2.5373,-8.0945,-5.5572,-1.487|-2.318|-2.100|-2.189,-2.3184,-2.019,3,1,199,0.8125
Nelson Mandela,death_year,name_lens,6-8,subject_all,4, died,0,6,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,5, in,0,6,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,6, the,0,6,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,7, year,0,6,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,0,<|startoftext|>,0,7,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,1,Nel,1,7,-8.7648,0.3728,-2.5373,-6.4429,-3.9056,-0.815|-1.311|-2.056|-2.260,-1.3108,-1.0114,2,1,199,0.304
Nelson Mandela,death_year,name_lens,6-8,subject_all,2,son,1,7,-8.7648,0.0009,-2.5373,-8.7591,-6.2218,-1.607|-2.620|-2.268|-2.265,-2.6199,-2.3205,4,1,199,0.8902
Nelson Mandela,death_year,name_lens,6-8,subject_all,3, Mandela,1,7,-8.7648,0.0339,-2.5373,-8.5536,-6.0163,-1.505|-2.508|-2.270|-2.270,-2.5077,-2.2083,3,1,199,0.8179
Nelson Mandela,death_year,name_lens,6-8,subject_all,4, died,0,7,-8.7648,0.0169,-2.5373,-8.6594,-6.1221,-1.518|-2.601|-2.298|-2.243,-2.601,-2.3016,3,1,199,0.8298
Nelson Mandela,death_year,name_lens,6-8,subject_all,5, in,0,7,-8.7648,-0.0024,-2.5373,-8.7795,-6.2421,-1.548|-2.633|-2.295|-2.303,-2.6331,-2.3336,4,1,199,0.8509
Nelson Mandela,death_year,name_lens,6-8,subject_all,6, the,0,7,-8.7648,0.0072,-2.5373,-8.72,-6.1827,-1.509|-2.679|-2.250|-2.282,-2.6788,-2.3794,5,1,199,0.8204
Nelson Mandela,death_year,name_lens,6-8,subject_all,7, year,0,7,-8.7648,0.081,-2.5373,-8.2601,-5.7228,-1.497|-2.621|-2.257|-1.886,-2.6212,-2.3218,3,1,199,0.8177
Nelson Mandela,death_year,name_lens,6-8,subject_all,0,<|startoftext|>,0,8,-8.7648,0.0,-2.5373,-8.7648,-6.2275,-1.480|-2.672|-2.305|-2.307,-2.672,-2.3726,5,1,199,0.805
Nelson Mandela,death_year,name_lens,6-8,subject_all,1,Nel,1,8,-8.7648,0.6941,-2.5373,-4.4422,-1.9049,-0.296|-1.083|-1.585|-1.478,-1.0832,-0.7837,1,0,201,0.0196
Nelson Mandela,death_year,name_lens,6-8,subject_all,2,son,1,8,-8.7648,0.0743,-2.5373,-8.3018,-5.7645,-1.512|-2.256|-2.273|-2.261,-2.2557,-1.9563,3,1,199,0.8187
Nelson Mandela,death_year,name_lens,6-8,subject_all,3, Mandela,1,8,-8.7648,0.2702,-2.5373,-7.0824,-4.5451,-1.594|-1.017|-1.719|-2.752,-1.0168,-0.7173,1,0,201,0.8778
Nelson Mandela,death_year,name_lens,6-8,subject_all,4, died,0,8,-8.7648,0.1119,-2.5373,-8.0677,-5.5304,-1.433|-2.107|-2.308|-2.220,-2.1073,-1.8079,3,1,199,0.7723
Nelson Mandela,death_year,name_lens,6-8,subject_all,5, in,0,8,-8.7648,0.0066,-2.5373,-8.7237,-6.1864,-1.544|-2.655|-2.296|-2.229,-2.6547,-2.3553,4,1,199,0.8431
