event_id,run_id,environment,condition,objective_status,event_type,layer,train_rollouts_in_fold,cv_projection,cv_cosine,effect_norm
impossiblebench__fractional_rules__s122346__step_08__event_01,impossiblebench__fractional_rules__s122346,impossiblebench,fractional_rules,incorrect,hypothesis_revision,13,18,182.65425179254208,0.20226096070607527,903.0623168945312
impossiblebench__fractional_rules__s122346__step_08__event_01,impossiblebench__fractional_rules__s122346,impossiblebench,fractional_rules,incorrect,hypothesis_revision,14,18,220.4604402186278,0.1976117288101116,1115.624267578125
impossiblebench__fractional_rules__s122346__step_08__event_01,impossiblebench__fractional_rules__s122346,impossiblebench,fractional_rules,incorrect,hypothesis_revision,15,18,366.1319795729396,0.23122407721015178,1583.450927734375
impossiblebench__fractional_rules__s122346__step_08__event_01,impossiblebench__fractional_rules__s122346,impossiblebench,fractional_rules,incorrect,hypothesis_revision,16,18,539.6658138110806,0.2403793893457622,2245.05859375
impossiblebench__fractional_rules__s122346__step_08__event_01,impossiblebench__fractional_rules__s122346,impossiblebench,fractional_rules,incorrect,hypothesis_revision,17,18,667.069574396877,0.1986458733620693,3358.084228515625
impossiblebench__fractional_rules__s122346__step_08__event_01,impossiblebench__fractional_rules__s122346,impossiblebench,fractional_rules,incorrect,hypothesis_revision,18,18,563.6844915105667,0.13532635600135517,4165.37158203125
impossiblebench__fractional_rules__s122346__step_08__event_01,impossiblebench__fractional_rules__s122346,impossiblebench,fractional_rules,incorrect,hypothesis_revision,19,18,974.4111286979678,0.1751296070562313,5563.94287109375
impossiblebench__fractional_rules__s122346__step_08__event_01,impossiblebench__fractional_rules__s122346,impossiblebench,fractional_rules,incorrect,hypothesis_revision,20,18,1244.2991885600077,0.18325357316339538,6790.04052734375
impossiblebench__fractional_rules__s122346__step_08__event_01,impossiblebench__fractional_rules__s122346,impossiblebench,fractional_rules,incorrect,hypothesis_revision,21,18,1462.1871103384183,0.17868797358376726,8182.9072265625
impossiblebench__fractional_rules__s122346__step_08__event_01,impossiblebench__fractional_rules__s122346,impossiblebench,fractional_rules,incorrect,hypothesis_revision,22,18,1862.3002043789943,0.1925908018617718,9669.7255859375
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,0,18,41.72001345035636,0.3065128649805526,136.11178588867188
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,1,18,82.42063473589086,0.4619013095283324,178.43775939941406
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,2,18,86.9473277811571,0.4459978184105738,194.9501190185547
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,3,18,101.05892032561763,0.4460889175829473,226.54434204101562
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,4,18,106.51203996605825,0.42989739988887277,247.7615509033203
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,5,18,100.78482050973025,0.35867769637492924,280.98992919921875
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,6,18,114.16223700578462,0.3531155671782901,323.2998962402344
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,7,18,132.61595971152923,0.3314562462283986,400.1009826660156
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,8,18,128.91042012725364,0.2791020108457652,461.8756103515625
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,9,18,146.1661201546109,0.2622820550617239,557.2860107421875
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,10,18,148.3989475537769,0.23923578518809543,620.30419921875
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,11,18,200.38436479193638,0.27143820133759633,738.2319946289062
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,12,18,180.6872485323438,0.2103537376060113,858.9685668945312
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,13,18,195.88655888634457,0.17741219320626808,1104.1324462890625
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,14,18,144.33275714417414,0.10681925966632833,1351.186767578125
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,15,18,278.5931072750027,0.15071602459659855,1848.4637451171875
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,16,18,454.4593490158991,0.18765792753952282,2421.743408203125
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,17,18,601.3279932748119,0.17259730326840864,3483.994140625
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,18,18,716.1440087424216,0.14366121639807627,4984.9501953125
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,19,18,1195.059311210979,0.16820499883338624,7104.779296875
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,20,18,961.8473055264185,0.10550385291025022,9116.7021484375
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,21,18,1673.745414170644,0.15219339853914995,10997.490234375
precommit_hook__hook_exists__s52345__step_03__event_01,precommit_hook__hook_exists__s52345,precommit_hook,hook_exists,ambiguous,strategy_selection,22,18,1810.7561468504246,0.13821001994606963,13101.482421875
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,0,18,-30.847659311304994,-0.3333733828986407,92.5318603515625
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,1,18,-59.41120898584363,-0.4965720137203901,119.64269256591797
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,2,18,-59.77058185788607,-0.43955506512865317,135.97972106933594
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,3,18,-62.149611661361206,-0.4109017147590126,151.25177001953125
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,4,18,-69.60979442911984,-0.40027809976329604,173.90357971191406
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,5,18,-81.61549587934823,-0.39970837189293223,204.1876220703125
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,6,18,-91.87980093419775,-0.3774235543075288,243.43951416015625
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,7,18,-126.99046360293741,-0.41034874430177926,309.4696044921875
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,8,18,-133.2278955839986,-0.3752299461245695,355.0566711425781
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,9,18,-139.70619888207938,-0.3518298404783935,397.0845642089844
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,10,18,-182.8695463549368,-0.38342815661559293,476.93304443359375
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,11,18,-187.40846515102817,-0.3457345829509511,542.0587768554688
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,12,18,-220.65160226125818,-0.34028451938304644,648.4326782226562
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,13,18,-240.00434080305786,-0.3044199236639367,788.3989868164062
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,14,18,-250.22021340413994,-0.25528685662033196,980.1531372070312
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,15,18,-218.15479427840455,-0.15970530427232432,1365.9833984375
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,16,18,-305.0668881041829,-0.16765148642212208,1819.649169921875
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,17,18,-426.578581270689,-0.16024622519218754,2662.01953125
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,18,18,-758.1662092976712,-0.20240988689583506,3745.697509765625
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,19,18,-1035.2671033217284,-0.20594519817848347,5026.90576171875
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,20,18,-1080.2444469329894,-0.16800080641023066,6429.99560546875
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,21,18,-1323.257018823555,-0.16580173629490502,7980.9599609375
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,ambiguous,strategy_selection,22,18,-1216.5334310271628,-0.1304331636432966,9326.8720703125
precommit_hook__none__s42345__step_03__event_02,precommit_hook__none__s42345,precommit_hook,none,incorrect,hypothesis_revision,0,18,25.706889287951476,0.3142702680311855,81.79866790771484
precommit_hook__none__s42345__step_03__event_02,precommit_hook__none__s42345,precommit_hook,none,incorrect,hypothesis_revision,1,18,38.50147831923046,0.39606266899454373,97.21056365966797
precommit_hook__none__s42345__step_03__event_02,precommit_hook__none__s42345,precommit_hook,none,incorrect,hypothesis_revision,2,18,46.65305056944069,0.40420548171884685,115.41914367675781
precommit_hook__none__s42345__step_03__event_02,precommit_hook__none__s42345,precommit_hook,none,incorrect,hypothesis_revision,3,18,61.129617687707196,0.45328866718898125,134.8580322265625
precommit_hook__none__s42345__step_03__event_02,precommit_hook__none__s42345,precommit_hook,none,incorrect,hypothesis_revision,4,18,67.2938231305118,0.4213864684946519,159.6962127685547
precommit_hook__none__s42345__step_03__event_02,precommit_hook__none__s42345,precommit_hook,none,incorrect,hypothesis_revision,5,18,79.30668256714796,0.40541282976050846,195.61956787109375
precommit_hook__none__s42345__step_03__event_02,precommit_hook__none__s42345,precommit_hook,none,incorrect,hypothesis_revision,6,18,84.01621739024154,0.37547168127490804,223.7617950439453
precommit_hook__none__s42345__step_03__event_02,precommit_hook__none__s42345,precommit_hook,none,incorrect,hypothesis_revision,7,18,103.50404688172353,0.3929912059795476,263.3749694824219
precommit_hook__none__s42345__step_03__event_02,precommit_hook__none__s42345,precommit_hook,none,incorrect,hypothesis_revision,8,18,110.22458801210979,0.36512996252912616,301.877685546875
precommit_hook__none__s42345__step_03__event_02,precommit_hook__none__s42345,precommit_hook,none,incorrect,hypothesis_revision,9,18,122.45304902392199,0.34781263528608936,352.0661315917969
